Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1986,3424,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1986,3424,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,3424,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,3424,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,3424,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,3424,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,3424,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,3424,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3428,1,1,1,1,1,27,100,32,1,1,1,1,1,1,1,1,
1986,3428,0,0,0,0,0,39,70,46,0,0,0,0,0,0,0,0,
1986,3428,1,1,1,1,1,38,70,46,1,1,1,1,1,1,1,1,Training Camp
1987,3428,1,1,1,1,1,35,81,44,1,1,1,1,1,1,1,1,
1987,3428,1,1,1,1,1,35,81,44,1,1,1,1,1,1,1,1,Training Camp
1988,3428,1,1,1,1,1,32,87,40,1,1,1,1,1,1,1,1,
1988,3428,1,1,1,1,1,31,87,40,1,1,1,1,1,1,1,1,Training Camp
1989,3428,1,1,1,1,1,28,100,38,1,1,1,1,1,1,1,1,
1989,3428,1,1,1,1,1,28,100,37,1,1,1,1,1,1,1,1,Training Camp
1990,3428,1,1,1,1,1,28,100,34,1,1,1,1,1,1,1,1,
1990,3428,1,1,1,1,1,28,100,34,1,1,1,1,1,1,1,1,Training Camp
1985,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3429,1,49,29,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,3429,0,52,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
1986,3429,1,51,29,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,
1986,3431,0,0,0,92,24,0,0,0,0,0,0,0,0,0,0,0,
1986,3431,1,1,1,92,23,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,3431,1,1,1,100,20,1,1,1,1,1,1,1,1,1,1,1,
1987,3431,1,1,1,100,20,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,
1988,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,
1989,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,
1990,3431,1,1,1,100,19,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3434,1,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,3434,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
1986,3434,1,100,11,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,3434,1,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,3434,1,100,2,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,3434,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,3434,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,3434,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,3434,1,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,3434,1,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,3434,1,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3435,1,1,1,1,1,75,1,12,1,1,1,1,1,1,1,1,
1986,3435,0,0,0,0,0,65,12,23,0,0,0,0,0,0,0,0,
1986,3435,1,1,1,1,1,65,12,22,1,1,1,1,1,1,1,1,Training Camp
1987,3435,1,1,1,1,1,65,6,17,1,1,1,1,1,1,1,1,
1987,3435,1,1,1,1,1,65,6,17,1,1,1,1,1,1,1,1,Training Camp
1988,3435,1,1,1,1,1,65,1,12,1,1,1,1,1,1,1,1,
1988,3435,1,1,1,1,1,65,1,12,1,1,1,1,1,1,1,1,Training Camp
1989,3435,1,1,1,1,1,67,1,12,1,1,1,1,1,1,1,1,
1989,3435,1,1,1,1,1,67,1,12,1,1,1,1,1,1,1,1,Training Camp
1990,3435,1,1,1,1,1,70,1,12,1,1,1,1,1,1,1,1,
1990,3435,1,1,1,1,1,70,1,12,1,1,1,1,1,1,1,1,Training Camp
1985,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3436,1,1,1,1,1,1,1,1,1,1,1,95,14,1,1,1,
1986,3436,0,0,0,0,0,0,0,0,0,0,15,76,23,0,0,0,
1986,3436,1,1,1,1,1,1,1,1,1,1,15,76,23,1,1,1,Training Camp
1987,3436,1,1,1,1,1,1,1,1,1,1,8,76,22,1,1,1,
1987,3436,1,1,1,1,1,1,1,1,1,1,8,76,21,1,1,1,Training Camp
1988,3436,1,1,1,1,1,1,1,1,1,1,1,76,14,1,1,1,
1988,3436,1,1,1,1,1,1,1,1,1,1,1,76,14,1,1,1,Training Camp
1989,3436,1,1,1,1,1,1,1,1,1,1,1,82,14,1,1,1,
1989,3436,1,1,1,1,1,1,1,1,1,1,1,82,14,1,1,1,Training Camp
1990,3436,1,1,1,1,1,1,1,1,1,1,1,91,14,1,1,1,
1990,3436,1,1,1,1,1,1,1,1,1,1,1,91,14,1,1,1,Training Camp
1985,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3439,1,1,1,1,94,1,1,1,1,1,1,1,1,1,1,1,
1986,3439,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,
1986,3439,1,1,1,2,99,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,3439,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,
1987,3439,1,1,1,1,97,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,16,
1986,3447,0,0,0,0,0,0,0,0,0,0,0,0,17,0,61,29,
1986,3447,1,1,1,1,1,1,1,1,1,1,1,1,16,1,61,28,Training Camp
1987,3447,1,1,1,1,1,1,1,1,1,1,1,1,9,1,61,23,
1987,3447,1,1,1,1,1,1,1,1,1,1,1,1,9,1,61,23,Training Camp
1988,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,16,
1988,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,16,Training Camp
1989,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,16,
1989,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,16,Training Camp
1990,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,16,
1990,3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,16,Training Camp
1985,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3448,1,1,1,1,1,1,1,1,1,1,12,100,7,1,1,1,
1986,3448,0,0,0,0,0,0,0,0,0,0,25,47,19,0,0,0,
1986,3448,1,1,1,1,1,1,1,1,1,1,24,47,19,1,1,1,Training Camp
1987,3448,1,1,1,1,1,1,1,1,1,1,19,62,15,1,1,1,
1987,3448,1,1,1,1,1,1,1,1,1,1,18,62,15,1,1,1,Training Camp
1988,3448,1,1,1,1,1,1,1,1,1,1,12,71,7,1,1,1,
1988,3448,1,1,1,1,1,1,1,1,1,1,12,71,7,1,1,1,Training Camp
1989,3448,1,1,1,1,1,1,1,1,1,1,12,82,7,1,1,1,
1989,3448,1,1,1,1,1,1,1,1,1,1,12,82,7,1,1,1,Training Camp
1990,3448,1,1,1,1,1,1,1,1,1,1,12,95,7,1,1,1,
1990,3448,1,1,1,1,1,1,1,1,1,1,12,95,7,1,1,1,Training Camp
1985,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3452,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,38,
1986,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,41,
1986,3452,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,39,Training Camp
1985,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3453,1,1,1,13,19,1,1,1,1,1,1,1,1,1,1,1,
1986,3453,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,
1986,3453,1,1,1,13,21,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3455,1,1,1,1,1,1,1,1,1,55,1,1,1,1,1,1,
1986,3455,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,
1986,3455,1,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,Training Camp
1987,3455,1,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,
1987,3455,1,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,Training Camp
1988,3455,1,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,
1988,3455,1,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,Training Camp
1989,3455,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,
1989,3455,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,Training Camp
1990,3455,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,
1990,3455,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,Training Camp
1985,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3456,1,1,1,1,1,1,1,1,1,1,100,11,1,1,1,1,
1986,3456,0,0,0,0,0,0,0,0,0,0,74,22,0,0,0,0,
1986,3456,1,1,1,1,1,1,1,1,1,1,74,22,1,1,1,1,Training Camp
1987,3456,1,1,1,1,1,1,1,1,1,1,78,17,1,1,1,1,
1987,3456,1,1,1,1,1,1,1,1,1,1,78,17,1,1,1,1,Training Camp
1988,3456,1,1,1,1,1,1,1,1,1,1,79,11,1,1,1,1,
1988,3456,1,1,1,1,1,1,1,1,1,1,79,11,1,1,1,1,Training Camp
1989,3456,1,1,1,1,1,1,1,1,1,1,90,11,1,1,1,1,
1989,3456,1,1,1,1,1,1,1,1,1,1,90,11,1,1,1,1,Training Camp
1990,3456,1,1,1,1,1,1,1,1,1,1,100,11,1,1,1,1,
1990,3456,1,1,1,1,1,1,1,1,1,1,100,11,1,1,1,1,Training Camp
1985,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3457,1,1,1,1,1,1,77,4,1,1,1,1,1,1,1,1,
1986,3457,0,0,0,0,0,10,43,15,0,0,0,0,0,0,0,0,
1986,3457,1,1,1,1,1,9,43,15,1,1,1,1,1,1,1,1,Training Camp
1987,3457,1,1,1,1,1,5,43,10,1,1,1,1,1,1,1,1,
1987,3457,1,1,1,1,1,4,43,9,1,1,1,1,1,1,1,1,Training Camp
1988,3457,1,1,1,1,1,1,43,4,1,1,1,1,1,1,1,1,
1988,3457,1,1,1,1,1,1,43,4,1,1,1,1,1,1,1,1,Training Camp
1989,3457,1,1,1,1,1,1,47,4,1,1,1,1,1,1,1,1,
1989,3457,1,1,1,1,1,1,47,4,1,1,1,1,1,1,1,1,Training Camp
1990,3457,1,1,1,1,1,1,53,4,1,1,1,1,1,1,1,1,
1990,3457,1,1,1,1,1,1,53,4,1,1,1,1,1,1,1,1,Training Camp
1985,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3460,1,1,1,1,1,1,1,1,1,1,42,6,1,1,1,1,
1986,3460,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,
1986,3460,1,1,1,1,1,1,1,1,1,1,44,6,1,1,1,1,Training Camp
1985,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,89,18,7,
1986,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,91,26,10,
1986,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,91,26,9,Training Camp
1987,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,94,23,5,
1987,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,94,23,5,Training Camp
1988,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,99,18,1,
1988,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,99,18,1,Training Camp
1989,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,100,18,1,
1989,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,100,18,1,Training Camp
1990,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,100,18,1,
1990,3465,1,1,1,1,1,1,1,1,1,1,1,1,1,100,18,1,Training Camp
1985,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,
1986,3472,0,0,0,0,0,10,26,100,0,0,0,0,0,0,0,0,
1986,3472,1,1,1,1,1,10,26,100,1,1,1,1,1,1,1,1,Training Camp
1987,3472,1,1,1,1,1,5,19,100,1,1,1,1,1,1,1,1,
1987,3472,1,1,1,1,1,5,19,100,1,1,1,1,1,1,1,1,Training Camp
1988,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,
1988,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,Training Camp
1989,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,
1989,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,Training Camp
1990,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,
1990,3472,1,1,1,1,1,1,12,100,1,1,1,1,1,1,1,1,Training Camp
1985,3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3474,1,1,1,37,9,1,1,1,1,1,1,1,1,1,1,1,
1986,3474,0,0,0,40,9,0,0,0,0,0,0,0,0,0,0,0,
1986,3474,1,1,1,38,9,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3476,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,
1986,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,1,
1986,3476,1,1,1,1,1,1,1,1,1,1,1,1,1,26,4,1,Training Camp
1987,3476,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,1,
1987,3476,1,1,1,1,1,1,1,1,1,1,1,1,1,24,1,1,Training Camp
1988,3476,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,1,
1988,3476,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,1,Training Camp
1985,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3477,1,1,1,1,1,1,1,1,1,1,1,100,13,1,1,1,
1986,3477,0,0,0,0,0,0,0,0,0,0,16,82,24,0,0,0,
1986,3477,1,1,1,1,1,1,1,1,1,1,15,82,24,1,1,1,Training Camp
1987,3477,1,1,1,1,1,1,1,1,1,1,9,85,16,1,1,1,
1987,3477,1,1,1,1,1,1,1,1,1,1,8,85,16,1,1,1,Training Camp
1988,3477,1,1,1,1,1,1,1,1,1,1,1,89,13,1,1,1,
1988,3477,1,1,1,1,1,1,1,1,1,1,1,89,13,1,1,1,Training Camp
1989,3477,1,1,1,1,1,1,1,1,1,1,1,96,13,1,1,1,
1989,3477,1,1,1,1,1,1,1,1,1,1,1,96,13,1,1,1,Training Camp
1990,3477,1,1,1,1,1,1,1,1,1,1,1,99,13,1,1,1,
1990,3477,1,1,1,1,1,1,1,1,1,1,1,99,13,1,1,1,Training Camp
1985,3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3487,1,1,1,79,3,1,1,1,1,1,1,1,1,1,1,1,
1986,3487,0,0,0,81,3,0,0,0,0,0,0,0,0,0,0,0,
1986,3487,1,1,1,80,3,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,81,1,7,
1986,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,22,
1986,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,21,Training Camp
1987,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,60,6,15,
1987,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,60,6,15,Training Camp
1988,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,60,1,7,
1988,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,60,1,7,Training Camp
1989,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,7,
1989,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,7,Training Camp
1990,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,76,1,7,
1990,3496,1,1,1,1,1,1,1,1,1,1,1,1,1,76,1,7,Training Camp
1985,3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3497,1,1,1,1,1,1,1,1,1,1,70,21,1,1,1,1,
1986,3497,0,0,0,0,0,0,0,0,0,0,54,30,0,0,0,0,
1986,3497,1,1,1,1,1,1,1,1,1,1,54,30,1,1,1,1,Training Camp
1987,3497,1,1,1,1,1,1,1,1,1,1,54,25,1,1,1,1,
1987,3497,1,1,1,1,1,1,1,1,1,1,54,25,1,1,1,1,Training Camp
1988,3497,1,1,1,1,1,1,1,1,1,1,54,21,1,1,1,1,
1988,3497,1,1,1,1,1,1,1,1,1,1,54,21,1,1,1,1,Training Camp
1989,3497,1,1,1,1,1,1,1,1,1,1,59,21,1,1,1,1,
1989,3497,1,1,1,1,1,1,1,1,1,1,59,21,1,1,1,1,Training Camp
1990,3497,1,1,1,1,1,1,1,1,1,1,65,21,1,1,1,1,
1990,3497,1,1,1,1,1,1,1,1,1,1,65,21,1,1,1,1,Training Camp
1985,3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3498,1,1,1,1,1,1,1,1,1,1,1,22,95,1,21,1,
1986,3498,0,0,0,0,0,0,0,0,0,0,0,27,52,0,27,0,
1986,3498,1,1,1,1,1,1,1,1,1,1,1,27,52,1,27,1,Training Camp
1987,3498,1,1,1,1,1,1,1,1,1,1,1,25,63,1,25,1,
1987,3498,1,1,1,1,1,1,1,1,1,1,1,25,63,1,25,1,Training Camp
1988,3498,1,1,1,1,1,1,1,1,1,1,1,22,68,1,21,1,
1988,3498,1,1,1,1,1,1,1,1,1,1,1,22,68,1,21,1,Training Camp
1989,3498,1,1,1,1,1,1,1,1,1,1,1,22,73,1,21,1,
1989,3498,1,1,1,1,1,1,1,1,1,1,1,22,73,1,21,1,Training Camp
1990,3498,1,1,1,1,1,1,1,1,1,1,1,22,85,1,21,1,
1990,3498,1,1,1,1,1,1,1,1,1,1,1,22,85,1,21,1,Training Camp
1985,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3499,1,1,1,1,1,1,1,1,1,1,1,81,2,1,1,1,
1986,3499,0,0,0,0,0,0,0,0,0,0,7,47,13,0,0,0,
1986,3499,1,1,1,1,1,1,1,1,1,1,7,47,12,1,1,1,Training Camp
1987,3499,1,1,1,1,1,1,1,1,1,1,1,47,5,1,1,1,
1987,3499,1,1,1,1,1,1,1,1,1,1,1,47,5,1,1,1,Training Camp
1988,3499,1,1,1,1,1,1,1,1,1,1,1,47,2,1,1,1,
1988,3499,1,1,1,1,1,1,1,1,1,1,1,47,2,1,1,1,Training Camp
1989,3499,1,1,1,1,1,1,1,1,1,1,1,53,2,1,1,1,
1989,3499,1,1,1,1,1,1,1,1,1,1,1,53,2,1,1,1,Training Camp
1990,3499,1,1,1,1,1,1,1,1,1,1,1,74,2,1,1,1,
1990,3499,1,1,1,1,1,1,1,1,1,1,1,74,2,1,1,1,Training Camp
1985,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3501,1,1,1,95,5,1,1,1,1,1,1,1,1,1,1,1,
1986,3501,0,0,0,40,17,0,0,0,0,0,0,0,0,0,0,0,
1986,3501,1,1,1,40,17,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,3501,1,1,1,40,12,1,1,1,1,1,1,1,1,1,1,1,
1987,3501,1,1,1,40,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,3501,1,1,1,60,5,1,1,1,1,1,1,1,1,1,1,1,
1988,3501,1,1,1,60,5,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,3501,1,1,1,84,5,1,1,1,1,1,1,1,1,1,1,1,
1989,3501,1,1,1,84,5,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,3501,1,1,1,91,5,1,1,1,1,1,1,1,1,1,1,1,
1990,3501,1,1,1,91,5,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3503,1,1,1,1,1,1,1,1,1,1,1,11,90,1,12,1,
1986,3503,0,0,0,0,0,0,0,0,0,0,0,11,94,0,12,0,
1986,3503,1,1,1,1,1,1,1,1,1,1,1,11,92,1,12,1,Training Camp
1985,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3504,1,1,1,1,1,92,12,2,1,1,1,1,1,1,1,1,
1986,3504,0,0,0,0,0,71,27,18,0,0,0,0,0,0,0,0,
1986,3504,1,1,1,1,1,71,27,18,1,1,1,1,1,1,1,1,Training Camp
1987,3504,1,1,1,1,1,71,22,11,1,1,1,1,1,1,1,1,
1987,3504,1,1,1,1,1,71,21,10,1,1,1,1,1,1,1,1,Training Camp
1988,3504,1,1,1,1,1,76,12,2,1,1,1,1,1,1,1,1,
1988,3504,1,1,1,1,1,76,12,2,1,1,1,1,1,1,1,1,Training Camp
1989,3504,1,1,1,1,1,81,12,2,1,1,1,1,1,1,1,1,
1989,3504,1,1,1,1,1,81,12,2,1,1,1,1,1,1,1,1,Training Camp
1990,3504,1,1,1,1,1,86,12,2,1,1,1,1,1,1,1,1,
1990,3504,1,1,1,1,1,86,12,2,1,1,1,1,1,1,1,1,Training Camp
1985,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3508,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,
1986,3508,0,0,0,0,0,0,0,0,0,0,13,78,15,0,0,0,
1986,3508,1,1,1,1,1,1,1,1,1,1,13,78,14,1,1,1,Training Camp
1987,3508,1,1,1,1,1,1,1,1,1,1,7,78,3,1,1,1,
1987,3508,1,1,1,1,1,1,1,1,1,1,7,78,2,1,1,1,Training Camp
1988,3508,1,1,1,1,1,1,1,1,1,1,1,85,1,1,1,1,
1988,3508,1,1,1,1,1,1,1,1,1,1,1,85,1,1,1,1,Training Camp
1989,3508,1,1,1,1,1,1,1,1,1,1,1,93,1,1,1,1,
1989,3508,1,1,1,1,1,1,1,1,1,1,1,93,1,1,1,1,Training Camp
1990,3508,1,1,1,1,1,1,1,1,1,1,1,95,1,1,1,1,
1990,3508,1,1,1,1,1,1,1,1,1,1,1,95,1,1,1,1,Training Camp
1985,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3509,1,1,1,39,4,1,1,1,1,1,1,1,1,1,1,1,
1986,3509,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,
1986,3509,1,1,1,41,4,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3512,1,1,1,1,1,95,1,5,1,1,1,1,1,1,1,1,
1986,3512,0,0,0,0,0,91,10,16,0,0,0,0,0,0,0,0,
1986,3512,1,1,1,1,1,91,10,15,1,1,1,1,1,1,1,1,Training Camp
1987,3512,1,1,1,1,1,91,7,11,1,1,1,1,1,1,1,1,
1987,3512,1,1,1,1,1,91,7,11,1,1,1,1,1,1,1,1,Training Camp
1988,3512,1,1,1,1,1,91,1,5,1,1,1,1,1,1,1,1,
1988,3512,1,1,1,1,1,91,1,5,1,1,1,1,1,1,1,1,Training Camp
1989,3512,1,1,1,1,1,95,1,5,1,1,1,1,1,1,1,1,
1989,3512,1,1,1,1,1,95,1,5,1,1,1,1,1,1,1,1,Training Camp
1990,3512,1,1,1,1,1,95,1,5,1,1,1,1,1,1,1,1,
1990,3512,1,1,1,1,1,95,1,5,1,1,1,1,1,1,1,1,Training Camp
1985,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3513,1,1,1,1,1,1,1,1,1,79,1,1,1,1,1,1,
1986,3513,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,
1986,3513,1,1,1,1,1,1,1,1,1,71,1,1,1,1,1,1,Training Camp
1987,3513,1,1,1,1,1,1,1,1,1,71,1,1,1,1,1,1,
1987,3513,1,1,1,1,1,1,1,1,1,71,1,1,1,1,1,1,Training Camp
1988,3513,1,1,1,1,1,1,1,1,1,71,1,1,1,1,1,1,
1988,3513,1,1,1,1,1,1,1,1,1,71,1,1,1,1,1,1,Training Camp
1989,3513,1,1,1,1,1,1,1,1,1,75,1,1,1,1,1,1,
1989,3513,1,1,1,1,1,1,1,1,1,75,1,1,1,1,1,1,Training Camp
1990,3513,1,1,1,1,1,1,1,1,1,77,1,1,1,1,1,1,
1990,3513,1,1,1,1,1,1,1,1,1,77,1,1,1,1,1,1,Training Camp
1985,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,
1986,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,15,
1986,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,71,10,14,Training Camp
1987,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,71,5,7,
1987,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,71,4,6,Training Camp
1988,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,71,1,1,
1988,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,71,1,1,Training Camp
1989,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,75,1,1,
1989,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,74,1,1,Training Camp
1990,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,72,1,1,
1990,3515,1,1,1,1,1,1,1,1,1,1,1,1,1,71,1,1,Training Camp
1985,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3521,1,1,1,1,1,1,1,1,1,1,1,1,1,18,2,8,
1986,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,8,
1986,3521,1,1,1,1,1,1,1,1,1,1,1,1,1,19,2,8,Training Camp
1985,3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3525,1,1,1,1,1,1,89,2,1,1,1,1,1,1,1,1,
1986,3525,0,0,0,0,0,12,74,16,0,0,0,0,0,0,0,0,
1986,3525,1,1,1,1,1,11,74,15,1,1,1,1,1,1,1,1,Training Camp
1987,3525,1,1,1,1,1,5,74,9,1,1,1,1,1,1,1,1,
1987,3525,1,1,1,1,1,4,74,8,1,1,1,1,1,1,1,1,Training Camp
