"PlayerID","Jersey","FirstName","LastName","Age","Experience","Height","Weight","Position","city","mascot","Overall","Strength","Agility","Arm","Speed","Hands","Intelligence","Accuracy","RunBlocking","PassBlocking","Tackling","Endurance","KickDistance","KickAccuracy","trait1","Leadership","WorkEthic","Competitiveness","TeamPlayer","Sportsmanship","SocialDisposition","Money","Security","Loyalty","Winning","PlayingTime","CloseToHome","MarketSize","Morale","QB","RB","FB","WR","TE","G","T","C","P","K","DT","DE","LB","CB","SS","FS","1989","1990","1991","1992","1993","1994"
"7041","76","Adam","Carriker","23","1","78","296","DE",NULL,NULL,"64","58","53","1","51","27","52","1","1","1","50","67","1","1",NULL,"82","97","86","69","61","100","85","48","49","69","84","40","32","99","1","1","1","1","1","1","1","1","1","1","2","40","8","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7042","54","Adam","Hayward","23","1","72","235","LB",NULL,NULL,"68","60","57","1","65","31","47","1","1","1","60","61","1","1",NULL,"87","75","96","99","87","79","90","37","33","49","72","50","70","79","1","1","1","1","1","1","1","1","1","1","1","2","73","1","2","1",NULL,NULL,NULL,NULL,NULL,NULL
"7043","60","Adam","Koets","23","1","77","298","T",NULL,NULL,"68","76","46","1","39","1","56","1","66","60","37","47","1","1",NULL,"35","97","71","42","78","100","74","36","50","69","88","38","51","99","1","1","1","1","1","12","66","7","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7044","7","Adam","Podlesh","24","1","71","202","P",NULL,NULL,"61","19","39","7","43","14","48","1","1","1","16","82","70","72",NULL,"58","67","88","44","81","63","78","43","48","31","100","36","52","87","1","1","1","1","1","1","1","1","14","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7045","28","Adrian","Peterson","22","1","74","217","RB","Baltimore","Ravens","92","73","93","25","87","68","70","40","48","41","35","93","1","3","PowerRunner","63","47","47","35","41","34","96","47","35","35","76","48","69","78","1","99","44","1","1","1","1","1","1","1","1","1","1","1","1","1","3000000","3000000","3000000","0","0","0"
"7046","30","Ahmad","Bradshaw","21","1","71","195","RB","Miami","Dolphins","77","56","76","12","77","60","45","8","25","23","14","73","1","1",NULL,"63","50","41","67","32","50","90","46","36","30","94","31","40","73","1","95","14","1","1","1","1","1","1","1","1","1","1","1","1","1","750000","750000","0","0","0","0"
"7047","56","Akeem","Jordan","22","1","73","226","LB","Minnesota","Vikings","74","64","64","1","66","36","62","1","1","1","65","71","1","1",NULL,"100","96","82","85","74","76","75","49","31","32","79","49","67","98","1","1","1","1","1","1","1","1","1","1","1","25","67","1","13","1","250000","0","0","0","0","0"
"7048","41","Alan","Ball","22","1","73","176","CB",NULL,NULL,"68","35","73","1","62","36","37","1","1","1","40","65","1","1",NULL,"94","87","86","64","66","75","99","43","49","54","97","40","58","94","1","1","1","1","1","1","1","1","1","1","1","1","1","92","15","1",NULL,NULL,NULL,NULL,NULL,NULL
"7049","99","Alan","Branch","23","1","78","324","DT",NULL,NULL,"60","65","52","1","45","27","50","1","1","1","50","55","1","1",NULL,"41","81","88","29","65","65","75","30","50","46","81","35","56","80","1","1","1","1","1","1","1","1","1","1","19","3","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7051","63","Allen","Barbre","23","1","76","303","T","Kansas City","Chiefs","74","84","48","1","54","16","58","1","65","71","29","64","1","1",NULL,"83","93","86","89","71","68","77","34","34","66","70","49","39","78","1","1","1","1","1","28","46","21","1","1","1","1","1","1","1","1","500000","500000","0","0","0","0"
"7052","77","Amobi","Okoye","20","1","74","302","DT","Chicago","Bears","72","71","60","1","57","28","57","1","1","1","66","57","1","1",NULL,"34","59","33","19","5","18","88","45","42","61","74","41","34","84","1","1","1","1","1","1","1","1","1","1","39","15","1","1","1","1","250000","0","0","0","0","0"
"7054","86","Anthony","Gonzalez","23","1","72","193","WR",NULL,NULL,"65","25","67","1","62","63","44","1","20","15","21","69","1","1",NULL,"61","67","64","95","100","69","72","30","42","65","97","38","45","75","1","1","1","79","13","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7056","60","Anthony","Spencer","23","1","75","261","DE","Miami","Dolphins","77","75","51","1","65","27","58","1","1","1","64","60","1","1",NULL,"32","59","48","40","43","63","86","33","48","53","71","42","45","90","1","1","1","1","1","1","1","1","1","1","21","39","24","1","1","1","750000","750000","0","0","0","0"
"7057","32","Antoine","Harris","23","1","70","240","FS",NULL,NULL,"68","37","75","1","64","54","51","1","1","1","53","61","1","1",NULL,"45","60","31","63","49","69","83","41","44","69","94","43","66","70","1","1","1","1","1","1","1","1","1","1","1","1","1","14","26","40",NULL,NULL,NULL,NULL,NULL,NULL
"7058","98","Antonio","Johnson","23","1","75","328","DT","Virginia","Destroyers","72","72","52","1","61","24","44","1","1","1","68","73","1","1",NULL,"70","70","67","69","81","97","87","31","38","65","96","45","70","1","1","1","1","1","1","1","1","1","1","1","50","28","1","1","1","1","250000","0","0","0","0","0"
"7059","29","Antonio","Pittman","22","1","71","207","RB","Buffalo","Bills","78","57","78","16","82","47","45","16","26","30","26","80","1","1",NULL,"70","56","68","96","30","31","93","32","33","45","95","42","35","95","1","86","16","1","1","1","1","1","1","1","1","1","1","1","1","1","250000","0","0","0","0","0"
"7060","57","Antwan","Barnes","23","1","73","240","LB",NULL,NULL,"67","61","58","1","64","33","45","1","1","1","56","66","1","1",NULL,"48","100","75","55","76","81","72","40","49","52","85","32","46","71","1","1","1","1","1","1","1","1","1","1","1","3","72","1","8","1",NULL,NULL,NULL,NULL,NULL,NULL
"7061","73","Arron","Sears","23","1","75","319","G","Virginia","Destroyers","73","76","45","1","40","11","70","1","67","64","43","65","1","1",NULL,"7","70","37","11","28","36","82","38","42","70","97","48","52","25","1","1","1","1","1","71","13","20","1","1","1","1","1","1","1","1","250000","0","0","0","0","0"
"7062","70","Art","Donovan","24","1","74","263","DT","Tampa Bay","Buccaneers","94","90","55","1","59","49","90","1","1","1","81","65","1","1","BullRusher","86","98","85","76","97","89","100","50","37","35","91","45","36","1","1","1","1","1","1","1","1","1","1","1","78","60","45","1","1","1","3000000","3000000","3000000","0","0","0"
"7063","85","Aundrae","Allison","21","1","72","198","WR",NULL,NULL,"67","36","69","1","58","68","57","1","18","1","26","65","1","1",NULL,"52","66","71","51","76","83","99","41","34","37","83","42","37","87","1","1","1","74","11","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7064","78","Baraka","Atkins","23","1","77","280","DE",NULL,NULL,"67","64","49","1","58","26","48","1","1","1","49","63","1","1",NULL,"91","31","33","62","39","44","92","44","49","64","81","33","42","84","1","1","1","1","1","1","1","1","1","1","1","62","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7065","79","Ben","Grubbs","23","1","75","311","G","Oakland","Raiders","76","84","51","1","52","18","54","1","80","60","44","54","1","1",NULL,"15","60","48","18","16","30","95","30","49","41","71","30","38","49","1","1","1","1","1","44","19","11","1","1","1","1","1","1","1","1","500000","500000","0","0","0","0"
"7066","82","Ben","Obomanu","24","1","72","203","WR",NULL,NULL,"65","34","64","1","68","72","55","1","15","4","23","74","1","1",NULL,"51","83","75","48","87","97","97","35","46","33","71","34","49","79","1","1","1","19","15","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7067","84","Ben","Patrick","23","1","75","252","TE",NULL,NULL,"64","46","54","1","67","63","46","1","29","36","27","61","1","1",NULL,"77","93","76","73","87","89","79","40","35","31","78","50","67","75","1","1","1","5","54","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7069","89","Biren","Ealy","23","1","75","207","WR",NULL,NULL,"64","29","71","1","69","59","56","1","9","6","28","76","1","1",NULL,"55","89","98","31","82","81","70","44","31","53","98","46","36","80","1","1","1","26","7","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7070","52","Blake","Costanzo","23","1","74","235","LB",NULL,NULL,"61","49","54","1","59","31","47","1","1","1","59","65","1","1",NULL,"63","69","65","53","63","35","85","40","31","52","88","50","46","82","1","1","1","1","1","1","1","1","1","1","1","1","37","1","6","1",NULL,NULL,NULL,NULL,NULL,NULL
"7072","5","Brady","Quinn","23","1","75","204","QB","Minnesota","Vikings","77","52","51","75","62","11","75","74","1","1","8","74","1","1","MediaDarling","77","60","65","100","58","62","71","48","38","45","99","37","32","37","70","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","750000","750000","0","0","0","0"
"7073","57","Brandon","Archer","24","1","72","239","LB",NULL,NULL,"66","50","56","1","56","20","59","1","1","1","61","68","1","1",NULL,"7","54","45","14","1","40","74","34","44","41","80","36","31","72","1","1","1","1","1","1","1","1","1","1","1","14","95","1","2","1",NULL,NULL,NULL,NULL,NULL,NULL
"7074","2","Brandon","Fields","23","1","77","230","P",NULL,NULL,"61","14","44","14","40","18","46","1","1","1","10","82","67","69",NULL,"55","55","55","47","41","62","75","50","42","36","93","30","45","74","1","1","1","1","1","1","1","1","38","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7075","25","Brandon","Jackson","22","1","71","210","RB",NULL,NULL,"67","62","64","12","67","40","40","15","24","12","25","75","1","1",NULL,"64","81","75","95","60","61","83","50","45","43","98","32","48","95","1","85","15","1","1","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7077","40","Brandon","McDonald","22","1","71","181","CB","Kansas City","Chiefs","75","40","75","1","69","51","46","1","1","1","34","82","1","1",NULL,"38","52","37","40","38","37","72","44","47","48","93","31","70","45","1","1","1","1","1","1","1","1","1","1","1","1","1","99","10","15","250000","0","0","0","0","0"
"7078","63","Brandon","Mebane","22","1","73","309","DT",NULL,NULL,"60","66","45","1","60","34","43","1","1","1","46","54","1","1",NULL,"35","93","72","20","82","63","90","45","48","55","94","38","53","91","1","1","1","1","1","1","1","1","1","1","27","9","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7079","39","Brandon","Meriweather","23","1","71","195","SS",NULL,NULL,"65","49","72","1","62","57","41","1","1","1","53","71","1","1",NULL,"36","86","80","31","84","61","98","30","32","70","74","45","54","92","1","1","1","1","1","1","1","1","1","1","1","1","25","1","61","20",NULL,NULL,NULL,NULL,NULL,NULL
"7081","54","Brandon","Siler","22","1","74","241","LB",NULL,NULL,"63","54","55","1","59","39","53","1","1","1","64","68","1","1",NULL,"45","47","55","55","34","47","81","30","42","56","91","47","35","86","1","1","1","1","1","1","1","1","1","1","1","1","19","1","14","1",NULL,NULL,NULL,NULL,NULL,NULL
"7082","28","Brannon","Condren","24","1","73","203","CB",NULL,NULL,"66","37","62","1","72","43","38","1","1","1","44","66","1","1",NULL,"61","67","50","74","39","42","93","38","37","44","85","36","37","99","1","1","1","1","1","1","1","1","1","1","1","1","1","21","5","1",NULL,NULL,NULL,NULL,NULL,NULL
"7083","81","Brent","Celek","22","1","76","261","TE","Kansas City","Chiefs","75","60","59","1","75","72","64","1","46","37","34","77","1","1",NULL,"68","67","69","61","44","45","92","39","47","39","83","34","39","16","1","1","1","21","42","1","1","1","1","1","1","1","1","1","1","1","1250000","1250000","0","0","0","0"
"7084","37","Brent","Grimes","24","1","70","180","CB","New York","Jets","76","46","72","1","75","43","60","1","1","1","41","67","1","1",NULL,"34","88","82","32","96","61","74","47","34","44","93","46","46","56","1","1","1","1","1","1","1","1","1","1","1","1","1","61","2","10","500000","500000","0","0","0","0"
"7085","61","Brett","Goode","23","1","73","255","C","New York","Jets","77","77","45","1","55","12","61","1","75","75","32","68","1","1",NULL,"66","47","34","38","37","44","83","47","49","54","98","50","38","39","1","1","1","1","1","15","13","44","1","1","1","1","1","1","1","1","750000","750000","0","0","0","0"
"7086","5","Brett","Ratliff","23","1","75","243","QB",NULL,NULL,"72","40","53","70","62","19","63","79","1","1","16","68","1","1",NULL,"84","92","73","70","94","85","89","39","42","38","72","44","56","71","46","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7087","28","Brian","Leonard","23","1","74","226","RB",NULL,NULL,"69","50","73","9","72","41","41","1","18","14","18","65","1","1",NULL,"60","62","52","49","38","49","93","40","41","43","84","36","32","71","1","77","21","1","1","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7088","64","Brian","Robison","24","1","74","258","DE",NULL,NULL,"68","56","56","1","57","19","52","1","1","1","51","61","1","1",NULL,"42","48","70","67","56","55","76","30","41","44","90","39","56","88","1","1","1","1","1","1","1","1","1","1","11","78","12","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7090","57","Buster","Davis","24","1","70","239","LB",NULL,NULL,"62","58","53","1","58","34","44","1","1","1","57","67","1","1",NULL,"75","54","64","73","58","60","70","36","33","31","71","44","41","80","1","1","1","1","1","1","1","1","1","1","1","1","34","1","12","1",NULL,NULL,NULL,NULL,NULL,NULL
"7091","29","Byron","Storer","23","1","73","219","RB",NULL,NULL,"68","63","68","17","67","45","55","17","28","19","10","59","1","1",NULL,"39","60","33","55","67","41","76","35","41","39","100","48","67","97","1","50","26","1","1","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7093","22","C.J.","Wallace","22","1","72","218","FS","Atlanta","Falcons","72","52","63","1","71","56","59","1","1","1","51","79","1","1",NULL,"60","61","68","30","43","49","93","38","42","58","92","49","49","57","1","1","1","1","1","1","1","1","1","1","1","1","1","1","6","72","250000","0","0","0","0","0"
"7094","62","C.J.","Wilson","22","1","73","195","DE","Cincinnati","Bengals","75","57","59","1","65","28","50","1","1","1","60","48","1","1",NULL,"73","69","83","70","76","77","70","42","37","63","71","50","44","100","1","1","1","1","1","1","1","1","1","1","2","75","8","1","1","1","250000","0","0","0","0","0"
"7095","81","Calvin","Johnson","22","1","77","239","WR","Virginia","Destroyers","97","53","97","1","91","95","74","4","28","27","35","85","1","1","DeepThreat","45","64","81","9","76","93","75","31","37","50","72","31","66","17","1","1","1","81","41","1","1","1","1","1","1","1","1","1","1","1","3000000","3000000","3000000","0","0","0"
"7097","55","Chad","Nkang","22","1","72","216","LB",NULL,NULL,"66","44","60","1","55","25","58","1","1","1","65","66","1","1",NULL,"32","70","72","33","100","89","97","49","30","37","75","32","42","95","1","1","1","1","1","1","1","1","1","1","1","8","95","1","4","1",NULL,NULL,NULL,NULL,NULL,NULL
"7098","25","Charles","Ali","23","1","74","260","RB",NULL,NULL,"69","49","64","17","75","57","42","13","15","12","23","69","1","1",NULL,"68","78","82","34","66","62","71","31","48","66","82","40","33","77","1","63","22","1","1","1","1","1","1","1","1","1","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7099","62","Charles","Johnson","21","1","74","270","DE","Indianapolis","Colts","78","65","64","1","63","30","46","1","1","1","66","62","1","1",NULL,"36","95","71","24","88","63","88","50","49","30","91","50","64","90","1","1","1","1","1","1","1","1","1","1","29","69","24","1","1","1","750000","750000","0","0","0","0"
"7101","72","Chase","Page","24","1","76","285","DT",NULL,NULL,"58","66","44","1","45","32","44","1","1","1","44","56","1","1",NULL,"3","78","72","18","87","67","81","45","33","45","72","46","55","79","1","1","1","1","1","1","1","1","1","1","29","5","1","1","1","1",NULL,NULL,NULL,NULL,NULL,NULL
"7102","41","Chinedum","Ndukwe","22","1","74","208","SS","London","Monarchs","81","67","78","1","79","59","61","1","1","3","61","77","1","1",NULL,"96","57","41","76","53","36","93","43","46","51","93","49","32","82","1","1","1","1","1","1","1","1","1","1","1","1","37","1","84","50","1500000","1500000","0","0","0","0"
"7103","82","Chris","Davis","23","1","70","181","WR","London","Monarchs","74","28","65","1","77","73","49","1","14","17","21","80","1","1",NULL,"31","82","61","36","73","85","92","46","30","49","78","46","46","69","1","1","1","90","28","1","1","1","1","1","1","1","1","1","1","1","250000","0","0","0","0","0"
